,id,provinces_x,cities,districts,villages_x,lat,lng,localityId,level,parentId,name,provinces_y,villages_y
629,226025791,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1554701,106.89667649999998,2528,3,194,Jakarta,jakarta,
630,226246675,jakarta,jakarta,kelapa gading,,-6.149236599999999,106.906888,2528,3,194,Jakarta,jakarta,
631,227655606,jakarta,jakarta,kelapa gading,,-6.1595722,106.91652340000002,2528,3,194,Jakarta,jakarta,
632,228073564,jakarta,jakarta,kelapa gading,,-6.1529457,106.9069574,2528,3,194,Jakarta,jakarta,
633,229069011,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1639847,106.91968429999999,2528,3,194,Jakarta,jakarta,
634,229766370,jakarta,jakarta,kelapa gading,,-6.1412014,106.9162202,2528,3,194,Jakarta,jakarta,
635,232667196,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.1670905,106.90051340000001,2528,3,194,Jakarta,jakarta,
636,233492719,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1585223,106.9121381,2528,3,194,Jakarta,jakarta,
637,234760079,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1477734,106.9053665,2528,3,194,Jakarta,jakarta,
638,235227635,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.164082700000001,106.8930863,2528,3,194,Jakarta,jakarta,
639,235343043,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1658278,106.9152021,2528,3,194,Jakarta,jakarta,
640,236245426,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1463141,106.90748400000001,2528,3,194,Jakarta,jakarta,
641,237422382,jakarta,jakarta,kelapa gading,,-6.1611651,106.90477290000001,2528,3,194,Jakarta,jakarta,
642,237595465,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1440475,106.89818149999999,2528,3,194,Jakarta,jakarta,
643,238382410,jakarta,jakarta,kelapa gading,,-6.1757497,106.8940076,2528,3,194,Jakarta,jakarta,
644,238901998,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1541001,106.9163767,2528,3,194,Jakarta,jakarta,
645,239058003,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1458504000000005,106.90125990000001,2528,3,194,Jakarta,jakarta,
646,239142947,jakarta,jakarta,kelapa gading,,-6.1611651,106.90477290000001,2528,3,194,Jakarta,jakarta,
647,239238028,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1477734,106.9053665,2528,3,194,Jakarta,jakarta,
648,239338571,jakarta,jakarta,kelapa gading,,-6.1529457,106.9069574,2528,3,194,Jakarta,jakarta,
649,239824936,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1541001,106.9163767,2528,3,194,Jakarta,jakarta,
650,240797550,jakarta,jakarta,kelapa gading,east kelapa gading,-6.166211,106.90339809999999,2528,3,194,Jakarta,jakarta,
651,241280191,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.161731099999999,106.913366,2528,3,194,Jakarta,jakarta,
652,241747006,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1500527,106.8926068,2528,3,194,Jakarta,jakarta,
653,242851576,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1719147,106.897939,2528,3,194,Jakarta,jakarta,
654,244390307,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.146232,106.915682,2528,3,194,Jakarta,jakarta,
655,244494152,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1462881,106.8909592,2528,3,194,Jakarta,jakarta,
656,244514061,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1658278,106.9152021,2528,3,194,Jakarta,jakarta,
657,244652710,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.172507,106.9067176,2528,3,194,Jakarta,jakarta,
658,246201763,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1518492,106.89778190000001,2528,3,194,Jakarta,jakarta,
659,246257083,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1461581,106.8946607,2528,3,194,Jakarta,jakarta,
660,247256741,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1496809,106.8900358,2528,3,194,Jakarta,jakarta,
661,248692088,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.149490900000001,106.8978652,2528,3,194,Jakarta,jakarta,
662,249105194,jakarta,jakarta,kelapa gading,,-6.1480572,106.90939420000001,2528,3,194,Jakarta,jakarta,
663,249984942,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1639847,106.91968429999999,2528,3,194,Jakarta,jakarta,
664,250313989,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1658278,106.9152021,2528,3,194,Jakarta,jakarta,
665,250540073,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1506927000000005,106.9087821,2528,3,194,Jakarta,jakarta,
666,250560314,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.164082700000001,106.8930863,2528,3,194,Jakarta,jakarta,
667,250726541,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1569945,106.8958257,2528,3,194,Jakarta,jakarta,
668,251887369,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1539033,106.9181104,2528,3,194,Jakarta,jakarta,
669,252021615,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.167742400000001,106.9149452,2528,3,194,Jakarta,jakarta,
670,252153329,jakarta,jakarta,kelapa gading,,-6.1412014,106.9162202,2528,3,194,Jakarta,jakarta,
671,252468218,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1658278,106.9152021,2528,3,194,Jakarta,jakarta,
672,252702586,jakarta,jakarta,kelapa gading,,-6.1412014,106.9162202,2528,3,194,Jakarta,jakarta,
673,253099882,jakarta,jakarta,kelapa gading,,-6.1554701,106.89667649999998,2528,3,194,Jakarta,jakarta,
674,253749992,jakarta,jakarta,kelapa gading,,-6.1554701,106.89667649999998,2528,3,194,Jakarta,jakarta,
675,254482152,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.146232,106.915682,2528,3,194,Jakarta,jakarta,
676,254632318,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1463141,106.90748400000001,2528,3,194,Jakarta,jakarta,
677,254770649,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1463141,106.90748400000001,2528,3,194,Jakarta,jakarta,
678,254912476,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1518492,106.89778190000001,2528,3,194,Jakarta,jakarta,
679,255364328,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1467125,106.906016,2528,3,194,Jakarta,jakarta,
680,255364756,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1463141,106.90748400000001,2528,3,194,Jakarta,jakarta,
681,255365444,jakarta,jakarta,kelapa gading,,-6.1589647,106.9096976,2528,3,194,Jakarta,jakarta,
682,255378658,jakarta,jakarta,kelapa gading,,-6.1529457,106.9069574,2528,3,194,Jakarta,jakarta,
683,256764785,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.152767,106.9070812,2528,3,194,Jakarta,jakarta,
684,256788183,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.151845,106.89365009999999,2528,3,194,Jakarta,jakarta,
685,257811038,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1658278,106.9152021,2528,3,194,Jakarta,jakarta,
686,258073308,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1719147,106.897939,2528,3,194,Jakarta,jakarta,
687,258179704,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1463141,106.90748400000001,2528,3,194,Jakarta,jakarta,
688,258668876,jakarta,jakarta,kelapa gading,,-6.1641874,106.9115024,2528,3,194,Jakarta,jakarta,
689,258711273,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1624843,106.8926771,2528,3,194,Jakarta,jakarta,
690,259601249,jakarta,jakarta,kelapa gading,,-6.1554701,106.89667649999998,2528,3,194,Jakarta,jakarta,
691,260594399,jakarta,jakarta,kelapa gading,,-6.1604549,106.9054618,2528,3,194,Jakarta,jakarta,
692,260870372,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.154674099999999,106.9163275,2528,3,194,Jakarta,jakarta,
693,261120367,jakarta,jakarta,kelapa gading,,-6.156031700000001,106.90500390000001,2528,3,194,Jakarta,jakarta,
694,261390265,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.1632303,106.9029246,2528,3,194,Jakarta,jakarta,
695,261435846,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1512676,106.90096170000001,2528,3,194,Jakarta,jakarta,
696,261450242,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.145867900000001,106.90166599999999,2528,3,194,Jakarta,jakarta,
697,262125745,jakarta,jakarta,kelapa gading,,-6.1611651,106.90477290000001,2528,3,194,Jakarta,jakarta,
698,262267903,jakarta,jakarta,kelapa gading,,-6.1412014,106.9162202,2528,3,194,Jakarta,jakarta,
699,262349757,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1515629999999994,106.89835330000001,2528,3,194,Jakarta,jakarta,
700,262742712,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1569945,106.8958257,2528,3,194,Jakarta,jakarta,
701,264334842,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1639847,106.91968429999999,2528,3,194,Jakarta,jakarta,
702,264440842,jakarta,jakarta,kelapa gading,,-6.1604549,106.9054618,2528,3,194,Jakarta,jakarta,
703,264816100,jakarta,jakarta,kelapa gading,,-6.1641874,106.9115024,2528,3,194,Jakarta,jakarta,
704,266783108,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1639847,106.91968429999999,2528,3,194,Jakarta,jakarta,
705,267301912,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1423654,106.8951967,2528,3,194,Jakarta,jakarta,
706,267641743,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.1719764,106.8989836,2528,3,194,Jakarta,jakarta,
707,267746659,jakarta,jakarta,kelapa gading,,-6.1480572,106.90939420000001,2528,3,194,Jakarta,jakarta,
708,268084201,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1639847,106.91968429999999,2528,3,194,Jakarta,jakarta,
709,269269508,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1449215,106.9116522,2528,3,194,Jakarta,jakarta,
710,269521760,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1510565999999995,106.8920804,2528,3,194,Jakarta,jakarta,
711,269641575,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1518492,106.89778190000001,2528,3,194,Jakarta,jakarta,
712,271556432,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.159924,106.917542,2528,3,194,Jakarta,jakarta,
713,272077975,jakarta,jakarta,kelapa gading,,-6.1604549,106.9054618,2528,3,194,Jakarta,jakarta,
714,272326181,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1658278,106.9152021,2528,3,194,Jakarta,jakarta,
715,272545758,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.143244,106.90026999999999,2528,3,194,Jakarta,jakarta,
716,272820618,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.149490900000001,106.8978652,2528,3,194,Jakarta,jakarta,
717,273450033,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1423654,106.8951967,2528,3,194,Jakarta,jakarta,
718,273525781,jakarta,jakarta,kelapa gading,,-6.149236599999999,106.906888,2528,3,194,Jakarta,jakarta,
719,273997104,jakarta,jakarta,kelapa gading,,-6.1611651,106.90477290000001,2528,3,194,Jakarta,jakarta,
720,274223436,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.1745933,106.8942371,2528,3,194,Jakarta,jakarta,
721,274358260,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1520051,106.8961912,2528,3,194,Jakarta,jakarta,
722,274432370,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1638366,106.8927408,2528,3,194,Jakarta,jakarta,
723,274433638,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1520667,106.8954505,2528,3,194,Jakarta,jakarta,
724,274555246,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.172831400000001,106.9004527,2528,3,194,Jakarta,jakarta,
725,275107456,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.1668593000000005,106.90345690000001,2528,3,194,Jakarta,jakarta,
726,275864148,jakarta,jakarta,kelapa gading,,-6.1554701,106.89667649999998,2528,3,194,Jakarta,jakarta,
727,277664559,jakarta,jakarta,kelapa gading,,-6.1611651,106.90477290000001,2528,3,194,Jakarta,jakarta,
728,278863387,jakarta,jakarta,kelapa gading,,-6.1554701,106.89667649999998,2528,3,194,Jakarta,jakarta,
729,278956413,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.145867900000001,106.90166599999999,2528,3,194,Jakarta,jakarta,
730,278994410,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1658278,106.9152021,2528,3,194,Jakarta,jakarta,
731,279256803,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.145867900000001,106.90166599999999,2528,3,194,Jakarta,jakarta,
732,279413488,jakarta,jakarta,kelapa gading,,-6.1529457,106.9069574,2528,3,194,Jakarta,jakarta,
733,279669732,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1456559,106.89229009999998,2528,3,194,Jakarta,jakarta,
734,279996410,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1510565999999995,106.8920804,2528,3,194,Jakarta,jakarta,
735,281165227,jakarta,jakarta,kelapa gading,,-6.1529457,106.9069574,2528,3,194,Jakarta,jakarta,
736,282138076,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.146232,106.915682,2528,3,194,Jakarta,jakarta,
737,282327492,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1456559,106.89229009999998,2528,3,194,Jakarta,jakarta,
738,282862480,jakarta,jakarta,kelapa gading,,-6.1529457,106.9069574,2528,3,194,Jakarta,jakarta,
739,283134657,jakarta,jakarta,kelapa gading,,-6.1604549,106.9054618,2528,3,194,Jakarta,jakarta,
740,283319943,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.171088,106.9027013,2528,3,194,Jakarta,jakarta,
741,283627540,jakarta,jakarta,kelapa gading,,-6.1611651,106.90477290000001,2528,3,194,Jakarta,jakarta,
742,284387242,jakarta,jakarta,kelapa gading,,-6.1554701,106.89667649999998,2528,3,194,Jakarta,jakarta,
743,284945239,jakarta,jakarta,kelapa gading,,-6.149236599999999,106.906888,2528,3,194,Jakarta,jakarta,
744,285801408,jakarta,jakarta,kelapa gading,,-6.1554701,106.89667649999998,2528,3,194,Jakarta,jakarta,
745,285938342,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1519333,106.8929994,2528,3,194,Jakarta,jakarta,
746,286229911,jakarta,jakarta,kelapa gading,,-6.1589647,106.9096976,2528,3,194,Jakarta,jakarta,
747,286267134,jakarta,jakarta,kelapa gading,,-6.1554701,106.89667649999998,2528,3,194,Jakarta,jakarta,
748,287774196,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1510565999999995,106.8920804,2528,3,194,Jakarta,jakarta,
749,287854679,jakarta,jakarta,kelapa gading,,-6.1412014,106.9162202,2528,3,194,Jakarta,jakarta,
750,288059439,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1679033,106.91125840000001,2528,3,194,Jakarta,jakarta,
751,288471302,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1461581,106.8946607,2528,3,194,Jakarta,jakarta,
752,288498026,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.1680746,106.9062436,2528,3,194,Jakarta,jakarta,
753,289897366,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.153892400000001,106.9169638,2528,3,194,Jakarta,jakarta,
754,289928583,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1463141,106.90748400000001,2528,3,194,Jakarta,jakarta,
755,290030338,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1463141,106.90748400000001,2528,3,194,Jakarta,jakarta,
756,292477237,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1545311,106.903143,2528,3,194,Jakarta,jakarta,
757,293504494,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1518492,106.89778190000001,2528,3,194,Jakarta,jakarta,
758,295895215,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1633499,106.89204129999999,2528,3,194,Jakarta,jakarta,
759,296447674,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1554701,106.89667649999998,2528,3,194,Jakarta,jakarta,
760,299442330,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1679033,106.91125840000001,2528,3,194,Jakarta,jakarta,
761,300392959,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1711616,106.9105744,2528,3,194,Jakarta,jakarta,
762,300594513,jakarta,jakarta,kelapa gading,,-6.1412014,106.9162202,2528,3,194,Jakarta,jakarta,
763,302029345,jakarta,jakarta,kelapa gading,,-6.1595722,106.91652340000002,2528,3,194,Jakarta,jakarta,
764,302773705,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1655657999999995,106.89867520000001,2528,3,194,Jakarta,jakarta,
765,303153581,jakarta,jakarta,kelapa gading,,-6.1480572,106.90939420000001,2528,3,194,Jakarta,jakarta,
766,304332562,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1518492,106.89778190000001,2528,3,194,Jakarta,jakarta,
767,305952690,jakarta,jakarta,kelapa gading,east kelapa gading,-6.166211,106.90339809999999,2528,3,194,Jakarta,jakarta,
768,306444114,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1580769,106.8977017,2528,3,194,Jakarta,jakarta,
769,306540001,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.159924,106.917542,2528,3,194,Jakarta,jakarta,
770,310049872,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.165856099999999,106.90755690000002,2528,3,194,Jakarta,jakarta,
771,310380974,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1658278,106.9152021,2528,3,194,Jakarta,jakarta,
772,310627293,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.1670905,106.90051340000001,2528,3,194,Jakarta,jakarta,
773,311114551,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.155035900000001,106.90274779999999,2528,3,194,Jakarta,jakarta,
774,312206824,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.165856099999999,106.90755690000002,2528,3,194,Jakarta,jakarta,
775,312500484,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.1619842,106.90746709999999,2528,3,194,Jakarta,jakarta,
776,312513113,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1523504,106.89590449999999,2528,3,194,Jakarta,jakarta,
777,313159578,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1585223,106.9121381,2528,3,194,Jakarta,jakarta,
778,313179898,jakarta,jakarta,kelapa gading,,-6.1480572,106.90939420000001,2528,3,194,Jakarta,jakarta,
779,313205293,jakarta,jakarta,kelapa gading,,-6.1595722,106.91652340000002,2528,3,194,Jakarta,jakarta,
780,313722055,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1554701,106.89667649999998,2528,3,194,Jakarta,jakarta,
781,314252705,jakarta,jakarta,kelapa gading,,-6.1480572,106.90939420000001,2528,3,194,Jakarta,jakarta,
782,314269363,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.151845,106.89365009999999,2528,3,194,Jakarta,jakarta,
783,315091438,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.146232,106.915682,2528,3,194,Jakarta,jakarta,
784,315212804,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1463141,106.90748400000001,2528,3,194,Jakarta,jakarta,
785,316536126,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1572863,106.9137047,2528,3,194,Jakarta,jakarta,
786,316924051,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.1574212,106.90786609999998,2528,3,194,Jakarta,jakarta,
787,318212536,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1658278,106.9152021,2528,3,194,Jakarta,jakarta,
788,318252068,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.172831400000001,106.9004527,2528,3,194,Jakarta,jakarta,
789,318912976,jakarta,jakarta,kelapa gading,,-6.1611651,106.90477290000001,2528,3,194,Jakarta,jakarta,
790,320322978,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.146232,106.915682,2528,3,194,Jakarta,jakarta,
791,320486179,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1539033,106.9181104,2528,3,194,Jakarta,jakarta,
792,321295555,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.148040900000001,106.91018940000001,2528,3,194,Jakarta,jakarta,
793,321806365,jakarta,jakarta,kelapa gading,,-6.1595722,106.91652340000002,2528,3,194,Jakarta,jakarta,
794,323127882,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.171631400000001,106.9160039,2528,3,194,Jakarta,jakarta,
795,323912829,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1440475,106.89818149999999,2528,3,194,Jakarta,jakarta,
796,324763553,jakarta,jakarta,kelapa gading,,-6.1595722,106.91652340000002,2528,3,194,Jakarta,jakarta,
797,325302906,jakarta,jakarta,kelapa gading,,-6.156031700000001,106.90500390000001,2528,3,194,Jakarta,jakarta,
798,326481602,jakarta,jakarta,kelapa gading,,-6.1480572,106.90939420000001,2528,3,194,Jakarta,jakarta,
799,326978219,jakarta,jakarta,kelapa gading,,-6.1554701,106.89667649999998,2528,3,194,Jakarta,jakarta,
800,327132439,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1510565999999995,106.8920804,2528,3,194,Jakarta,jakarta,
801,328437849,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.165856099999999,106.90755690000002,2528,3,194,Jakarta,jakarta,
802,328527092,jakarta,jakarta,kelapa gading,,-6.1641874,106.9115024,2528,3,194,Jakarta,jakarta,
803,329589350,jakarta,jakarta,kelapa gading,,-6.1554701,106.89667649999998,2528,3,194,Jakarta,jakarta,
804,329813435,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1510565999999995,106.8920804,2528,3,194,Jakarta,jakarta,
805,331344923,jakarta,jakarta,kelapa gading,,-6.1554701,106.89667649999998,2528,3,194,Jakarta,jakarta,
806,331739650,jakarta,jakarta,kelapa gading,,-6.1554701,106.89667649999998,2528,3,194,Jakarta,jakarta,
807,333204763,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.145867900000001,106.90166599999999,2528,3,194,Jakarta,jakarta,
808,333483385,jakarta,jakarta,kelapa gading,,-6.156031700000001,106.90500390000001,2528,3,194,Jakarta,jakarta,
809,333692610,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.145867900000001,106.90166599999999,2528,3,194,Jakarta,jakarta,
810,335392881,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1554701,106.89667649999998,2528,3,194,Jakarta,jakarta,
811,337165632,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1459185,106.9102209,2528,3,194,Jakarta,jakarta,
812,337354261,jakarta,jakarta,kelapa gading,,-6.156031700000001,106.90500390000001,2528,3,194,Jakarta,jakarta,
813,338987472,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1478987,106.91304609999999,2528,3,194,Jakarta,jakarta,
814,339201394,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1761445,106.9157419,2528,3,194,Jakarta,jakarta,
815,339717874,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1520667,106.8954505,2528,3,194,Jakarta,jakarta,
816,340062689,jakarta,jakarta,kelapa gading,,-6.1480572,106.90939420000001,2528,3,194,Jakarta,jakarta,
817,340535289,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1440475,106.89818149999999,2528,3,194,Jakarta,jakarta,
818,340610406,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.1587185,106.90881740000002,2528,3,194,Jakarta,jakarta,
819,340679797,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1496809,106.8900358,2528,3,194,Jakarta,jakarta,
820,340922374,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.149490900000001,106.8978652,2528,3,194,Jakarta,jakarta,
821,341325603,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.142473000000001,106.9100629,2528,3,194,Jakarta,jakarta,
822,342349589,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1658278,106.9152021,2528,3,194,Jakarta,jakarta,
823,343076168,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.159924,106.917542,2528,3,194,Jakarta,jakarta,
824,344109564,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.1695651,106.9081896,2528,3,194,Jakarta,jakarta,
825,344920052,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.145867900000001,106.90166599999999,2528,3,194,Jakarta,jakarta,
826,345546446,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.1726874,106.9018645,2528,3,194,Jakarta,jakarta,
827,345804293,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1520051,106.8961912,2528,3,194,Jakarta,jakarta,
828,346015347,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.152148,106.8915328,2528,3,194,Jakarta,jakarta,
829,346600976,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.1719764,106.8989836,2528,3,194,Jakarta,jakarta,
830,346870369,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1671085,106.8824028,2528,3,194,Jakarta,jakarta,
831,347195722,jakarta,jakarta,kelapa gading,,-6.1641874,106.9115024,2528,3,194,Jakarta,jakarta,
832,347209049,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1719147,106.897939,2528,3,194,Jakarta,jakarta,
833,347210776,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.146232,106.915682,2528,3,194,Jakarta,jakarta,
834,347224336,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1493235,106.911304,2528,3,194,Jakarta,jakarta,
835,347702436,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1510565999999995,106.8920804,2528,3,194,Jakarta,jakarta,
836,347875574,jakarta,jakarta,kelapa gading,,-6.1554701,106.89667649999998,2528,3,194,Jakarta,jakarta,
837,347931121,jakarta,jakarta,kelapa gading,,-6.1611651,106.90477290000001,2528,3,194,Jakarta,jakarta,
838,348360761,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1723,106.9155919,2528,3,194,Jakarta,jakarta,
839,348435684,jakarta,jakarta,kelapa gading,,-6.1529457,106.9069574,2528,3,194,Jakarta,jakarta,
840,348643006,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1510565999999995,106.8920804,2528,3,194,Jakarta,jakarta,
841,349217294,jakarta,jakarta,kelapa gading,,-6.1554701,106.89667649999998,2528,3,194,Jakarta,jakarta,
842,350572176,jakarta,jakarta,kelapa gading,,-6.1529457,106.9069574,2528,3,194,Jakarta,jakarta,
843,350865198,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1500527,106.8926068,2528,3,194,Jakarta,jakarta,
844,351081485,jakarta,jakarta,kelapa gading,kelapa gading barat,-6.1518492,106.89778190000001,2528,3,194,Jakarta,jakarta,
845,353230121,jakarta,jakarta,kelapa gading,,-6.1611651,106.90477290000001,2528,3,194,Jakarta,jakarta,
846,353382927,jakarta,jakarta,kelapa gading,kelapa gading timur,-6.174729,106.89652350000001,2528,3,194,Jakarta,jakarta,
847,353447001,jakarta,jakarta,kelapa gading,,-6.1595722,106.91652340000002,2528,3,194,Jakarta,jakarta,
848,355231495,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1626921999999995,106.91237450000001,2528,3,194,Jakarta,jakarta,
849,355471678,jakarta,jakarta,kelapa gading,pegangsaan dua,-6.1658278,106.9152021,2528,3,194,Jakarta,jakarta,
850,355674232,jakarta,jakarta,kelapa gading,,-6.1641874,106.9115024,2528,3,194,Jakarta,jakarta,
